c_temp_pv,k_rpm_pv,n_temp_pv,scale_pv,s_temp_pv
70.7,180,69.5,3.070433333,68.2
70.7,180,69.5,3.073771429,68.1
70.7,180,69.5,3.070433333,68.2
70.8,180,69.5,3.07,68.2
70.8,180,69.5,3.07,68.2
70.8,180,69.4,3.068808333,68.2
70.8,180,69.5,3.0592,68.3
70.8,180,69.4,3.07,68.6
70.7,180,69.4,3.07,68.6
70.8,180,69.5,3.07,68.7
70.7,180,69.4,3.0497,68.9
70.7,180,69.5,3.0462,68.9
70.8,180,69.4,3.08,69
70.8,180,69.5,3.08,69.1
70.8,180,69.3,3.08,69.3
70.8,180,69.4,3.0598,69.4
70.8,180,69.3,3.0506,69.5
70.8,180,69.3,3.05,69.6
70.8,180,69.2,3.04,69.7
70.8,180,69.2,3.0455,69.8
70.8,180,69.2,3.0453,70
70.8,180,69.1,3.0502,70.1
70.8,180,69.1,3.05,70.3
70.8,180,69.1,3.05,70.3
70.8,180,69,3.0612,70.4
70.8,180,69,3.0661,70.5
70.8,180,68.9,3.08,70.5
70.9,180,69.1,3.08,70.6
70.9,180,69,3.0592,70.5
70.9,180,68.9,3.0599,70.4
70.8,180,68.9,3.0657,70.2
70.8,180,68.9,3.05,70.1
70.8,180,68.9,3.05,69.9
70.8,180,69,3.0512,69.8
70.8,180,68.9,3.0522,69.5
70.9,180,68.9,3.0533,69.3
70.9,180,68.9,3.05,69.2
70.9,180,68.9,3.05,69.1
70.8,180,68.9,3.0632,69
70.8,180,68.9,3.0618,68.9
70.8,180,68.9,3.08,68.8
70.9,180,68.9,3.08,68.7
70.9,180,69.1,3.08,68.5
70.9,180,68.9,3.02865,68.4
70.9,180,68.9,3.02865,68.4
70.9,180,68.9,3.07,68.3
70.9,180,69,3.07,68.2
70.9,180,69,3.07,68.1
70.9,180,69,3.057125,68.1
71,180,69,3.055975,68.1
70.9,180,69.1,3.03,68
70.9,180,69,3.03,68
70.9,180,69.2,3.0472,68
71,180,69.2,3.0527,67.9
70.9,180,69.2,3.049966667,67.8
70.9,180,69.2,3.05,67.8
70.9,180,69.3,3.05,67.8
70.9,180,69.3,3.05,67.9
70.9,180,69.3,3.0542,67.7
71,180,69.3,3.06,67.7
70.9,180,69.3,3.06,67.6
71,180,69.4,3.06,67.8
71,180,69.5,3.0494,67.9
71,180,69.6,3.0552,67.8
71,180,69.5,3.04,68.1
71,180,69.5,3.04,68
70.9,180,69.6,3.059533333,68.1
71,180,69.6,3.057733333,68.2
71,180,69.6,3.0564,68.3
70.9,180,69.7,3.06,68.4
70.9,180,69.8,3.06,68.5
70.9,180,69.7,3.07,68.7
71,180,69.6,3.0641,68.7
71,180,69.7,3.0665,68.9
71,180,69.7,3.08,69
70.9,180,69.8,3.08,69.2
70.9,180,69.7,3.066,69.3
71,180,69.8,3.0522,69.4
71,180,69.8,3.04,69.5
71,180,69.8,3.04,69.6
71,180,69.8,3.0397,69.8
71,180,69.8,3.0415,69.9
71,180,69.8,3.0415,69.9
71,180,69.7,3.05,70.1
71,180,69.7,3.05,70.2
71,180,69.7,3.0639,70.3
71,180,69.6,3.0673,70.4
71,180,69.7,3.069,70.4
70.9,180,69.6,3.07,70.4
71,180,69.5,3.07,70.3
70.9,180,69.5,3.07,70.2
71,180,69.4,3.0423,70
71,180,69.3,3.043,69.9
71,180,69.3,3.0462,69.7
71,180,69.4,3.0442,69.5
71,180,69.2,3.09,69.3
71,180,69.1,3.09,69.1
71,180,69,3.0536,69.1
71,181,69.1,3.0392,69
71,181,68.9,3.0327,68.9
71,181,68.9,3.07,68.6
70.9,181,68.9,3.07,68.5
71,181,68.8,3.0438,68.4
71,181,68.8,3.046133333,68.2
71,181,68.7,3.05,68.1
71,181,68.8,3.06,68
71.1,181,68.7,3.0363,67.9
71,181,68.7,3.0399,67.9
71,181,68.7,3.0399,67.9
71,181,68.7,3,67.7
71,181,68.7,3,67.8
71.1,181,68.7,3.0309,67.8
71.1,181,68.7,3.0309,67.8
71.1,181,68.7,3.03,67.8
71.1,181,68.7,3.03,67.8
71.1,181,68.7,3.0258,67.7
71,181,68.7,3.016493333,67.7
71.1,181,68.7,3.038,67.6
71,181,68.7,3.05,67.5
71.1,181,68.7,3.05,67.5
71,181,68.7,3.043925,67.5
71.1,181,68.7,3.049291667,67.5
71,181,68.6,3.04,67.5
71,181,68.7,3.04,67.5
71.1,181,68.7,3.04,67.6
71.1,181,68.7,3.0258,67.7
71.1,181,68.6,3.036133333,67.8
71,181,68.7,3.04,67.8
71,181,68.9,3.04,67.9
71.1,181,68.8,3.0401,68
71,181,68.9,3.054633333,68.1
71.1,181,69,3.061066667,68.2
71.1,181,69.1,3.05,68.3
71.1,181,69.1,3.05,68.4
71,181,69.2,3.0424,68.5
71.1,181,69.3,3.0127,68.7
71.1,181,69.4,3,68.7
71,181,69.4,3,68.9
71,181,69.4,3,69.1
71,181,69.5,3.0415,69.2
71.1,181,69.6,3.0132,69.2
71.1,181,69.6,3.01,69.4
71.1,181,69.7,3.01,69.5
71.1,181,69.7,3.0209,69.6
71.1,181,69.7,3.0225,69.7
71.1,181,69.8,3.03,69.8
71,181,69.7,3.03,69.9
71.1,181,69.8,3.031,70
71.1,181,69.8,3.0313,70.1
71,181,69.8,3.03,70.1
71,181,69.9,3.03,70.1
71,181,69.8,3.03,70.1
71,181,69.8,3.0322,69.9
71,181,69.8,3.0325,69.8
71,181,69.9,3.03,69.6
71.1,181,69.9,3.03,69.4
71.1,181,69.9,3.0352,69.2
71.1,181,69.9,3.0354,69.1
71,181,69.9,3.04,68.9
71.1,181,69.9,3.04,68.8
71.1,181,69.9,3.04,68.6
71.1,181,69.8,3.030076667,68.6
71.1,181,69.8,3.030576667,68.5
71.1,181,69.8,3.01,68.3
71,181,69.8,3.01,68.3
71.1,181,69.7,3.01,68.2
71.1,181,69.6,3.011666667,68.1
71,181,69.6,3.0499,68.1
71.1,181,69.6,2.9965,68
71.1,181,69.5,2.98,68
71.1,181,69.5,2.98,67.8
71.1,181,69.5,2.984,67.8
71.1,181,69.4,2.9995,67.7
71.1,181,69.4,2.9957,67.8
71.1,181,69.3,2.99,67.7
71.1,181,69.3,2.99,67.8
71.1,181,69.2,3.0275,67.8
71.1,181,69.2,3.0275,67.8
71.1,181,69.4,2.9957,67.8
71.1,181,69.2,3.03,67.8
71.1,181,69.2,3.03,67.8
71.2,181,69.2,3.03,67.9
71.1,181,69.1,3.0366,67.9
71,181,69,3.0588,68.1
71.1,181,69.1,3.0634,68.1
71.1,181,69,3,68.2
71.2,181,69,3,68.4
71.1,181,69,3.029,68.5
71.1,181,69,3.023,68.6
71.1,181,69,3.029,68.5
71.2,181,69.1,3.03,68.8
71.3,181,69,3.03,68.8
71.1,181,69.1,3.03,68.9
71.2,181,69.1,3.00135,69.1
71.2,181,69.1,2.98,69.4
71.2,181,69.1,2.98,69.4
71.2,181,69.1,2.98,69.6
71.2,181,69.2,3.0042,69.6
71.1,179,69.3,3.034,69.6
71.2,179,69.3,3,69.9
71.1,179,69.3,3,69.9
71.1,179,69.2,3.0372,70
71.2,179,69.2,3.0387,70.1
71.2,179,69.3,3.03,70.1
71.1,179,69.2,3.03,70.2
71.2,179,69.3,3.0388,70.3
71.1,179,69.2,3.035,70.2
71.1,179,69.2,3.035,70.2
71.1,179,69.2,3.04,70.2
71.1,179,69.1,3.04,70.1
71.2,179,69.2,3.0387,70.1
71.2,179,69.2,3.0372,70
71.1,179,69.1,3.04,69.9
71.1,179,69.3,3.04,69.8
71.2,179,69.2,3.0377,69.9
71.2,179,69.1,3.0411,69.5
71.2,179,69.1,3.04,69.4
71.2,179,69.1,3.04,69.2
71.3,179,69.1,3.04556,69.1
71.2,179,69.1,3.033985,69
71.2,179,69,3.01506,68.9
71.2,179,68.9,3.05,68.7
71.2,179,68.9,3.05,68.7
71.2,179,68.9,3.025965,68.6
71.2,179,68.9,3.025965,68.6
71.3,179,69,3.0574,68.3
71.3,179,68.8,3.05,68.3
71.2,179,68.8,3.03917,68.2
71.1,179,68.8,3.045035,68.2
71.2,179,68.7,3.01,68
71.2,179,68.8,3.01,67.9
71.2,179,68.8,3.048395357,67.8
71.2,179,68.7,3.034400357,67.8
71.3,179,68.8,3.07,67.7
71.3,179,68.6,3.07,67.7
71.3,179,68.7,3.058883333,67.7
71.2,179,68.6,3.05314,67.7
71.2,179,68.6,3.05314,67.7
71.2,179,68.5,3.08,67.6
71.2,179,68.5,3.08,67.6
71.2,179,68.5,3.0514,67.5
71.2,179,68.4,3.044636667,67.7
71.2,179,68.4,3.044636667,67.7
71.2,179,68.5,3.06,67.7
71.3,179,68.5,3.06,67.8
71.2,179,68.5,3.0608,67.7
71.2,179,68.5,3.0608,67.7
71.3,179,68.5,3.06,67.8
71.2,179,68.5,3.06,67.8
71.2,179,68.4,3.044636667,67.7
71.2,179,68.5,3.0315,67.9
71.2,179,68.6,3.0292,67.9
71.2,179,68.5,3.06,68.1
71.2,179,68.5,3.06,68.2
71.2,179,68.6,3.041008333,68.3
71.2,179,68.6,3.040558333,68.4
71.2,179,68.6,3.05,68.5
71.2,179,68.6,3.05,68.6
71.2,179,68.6,3.05,68.8
71.2,179,68.6,3.05085,68.8
71.2,179,68.7,3.03303,69
71.2,179,68.7,3.03,69.1
71.3,179,68.8,3.03,69.2
71.2,179,69,3.03,69.4
71.2,179,68.9,3.017,69.4
71.2,179,69.1,3.0518,69.6
71.2,179,69.1,3.06,69.7
71.2,179,69.1,3.06,69.8
71.3,179,69.2,3.06,69.9
71.2,179,69.2,3.0377,69.9
71.2,179,69.3,3.04,69.9
71.2,179,69.5,3.04,69.8
71.2,179,69.5,3.04,69.8
71.2,179,69.5,3.0388,69.7
71.2,179,69.5,3.0388,69.7
71.2,179,69.5,3.0383,69.6
71.2,179,69.6,3.04,69.6
71.2,179,69.5,3.04,69.5
71.2,179,69.5,3.0319,69.4
71.2,179,69.5,3.0282,69.3
71.2,179,69.6,3.05,69.2
71.2,179,69.6,3.05,69
71.2,179,69.6,3.01305,68.8
71.2,179,69.6,3.0146,68.7
71.3,179,69.6,3.0316,68.5
71.2,179,69.7,3.01,68.4
71.2,179,69.7,3.01,68.3
71.2,179,69.7,3.011866667,68.3
71.2,179,69.7,3.0273,68.1
71.2,179,69.6,3.03,68
71.2,179,69.7,3.03,67.9
71.2,179,69.7,3.0305,67.9
71.2,179,69.7,3.0381,67.8
71.2,179,69.7,3.06,67.7
71.2,179,69.6,3.06,67.6
71.2,179,69.7,3.06,67.5
71.2,179,69.6,3.0467,67.4
71.2,179,69.5,3.0437,67.4
71.3,179,69.4,3.05,67.4
71.3,179,69.5,3.05,67.3
71.2,179,69.4,3.0436,67.3
71.3,179,69.3,3.051,67.3
71.2,179,69.2,3.0382,67.3
71.2,179,69.2,3.05,67.4
71.2,179,69.1,3.0392,67.4
71.2,179,69.1,3.0392,67.4
71.2,179,69.2,3.0466,67.5
71.2,179,69,3.05,67.7
71.2,179,68.9,3.05,67.9
71.2,179,69,3.0469,67.8
71.2,179,68.9,3.04265,68
71.2,179,68.8,3.03,68
71.3,179,68.8,3.03,68.2
71.2,179,68.9,3.04479,68.2
71.2,179,68.8,3.035933333,68.4
71.2,179,68.7,3.03,68.5
71.2,179,68.7,3.03,68.6
71.2,179,68.7,3.03,68.7
71.2,179,68.7,3.054,68.8
71.3,179,68.6,3.048633333,69.1
71.2,179,68.5,3.03,69.1
71.2,179,68.6,3.03,69.2
71.2,179,68.5,3.0365,69.3
71.2,179,68.6,3.044,69.3
71.2,179,68.6,3.048,69.5
71.2,179,68.7,3.05,69.6
71.2,179,68.7,3.05,69.5
71.2,179,68.8,3.05,69.5
71.2,179,68.7,3.05,69.4
71.2,179,68.8,3.03,69.3
71.2,179,68.8,3.03,69.1
71.2,179,68.8,3.03,68.8
71.2,179,68.8,3.023725,68.8
71.2,179,68.8,3.026105,68.7
71.2,179,68.7,3.04,68.4
71.2,179,68.9,3.04,68.4
71.2,179,68.8,3.039233333,68.3
71.2,179,68.8,3.03762,68.1
71.2,179,68.8,3.06,67.9
71.3,179,68.8,3.06,67.8
71.3,179,68.7,3.06,67.7
71.2,179,68.8,3.033830833,67.5
71.2,179,68.8,3.031433333,67.3
71.2,179,68.7,3.03,67.2
71.2,179,68.8,3.03,67.2
71.3,179,68.7,3.0567,67.2
71.3,179,68.7,3.055143333,66.9
71.2,179,68.7,3.037533333,67
71.2,179,68.6,3.05,66.9
71.2,179,68.7,3.04,67.1
71.2,179,68.7,3.04,67
71.2,179,68.6,3.044775714,66.8
71.2,179,68.6,3.049316667,66.9
71.3,179,68.6,3.08,66.7
71.2,179,68.6,3.08,66.8
71.2,179,68.6,3.049700714,66.7
71.2,179,68.6,3.049700714,66.7
71.2,179,68.6,3.049700714,66.7
71.2,179,68.5,3.06,66.6
71.2,179,68.5,3.06,66.7
71.2,179,68.5,3.054794048,66.7
71.2,179,68.4,3.058566667,66.7
71.2,179,68.5,3.050319048,66.8
71.2,179,68.4,3.07,66.8
71.1,179,68.4,3.06,66.9
71.1,179,68.4,3.05165,67
71.2,179,68.4,3.058146667,67.1
71.2,179,68.4,3.08,67.3
71.2,179,68.4,3.08,67.5
71.2,179,68.4,3.05773,67.5
71.2,179,68.4,3.050316667,67.6
71.2,179,68.3,3.040585,67.8
71.2,179,68.4,3.04,67.8
71.1,179,68.3,3.04,68.1
71.2,179,68.4,3.040976667,68
71.2,179,68.4,3.046326667,68.1
71.2,179,68.5,3.06,68.2
71.2,179,68.5,3.06,68.3
71.2,179,68.6,3.040558333,68.4
71.2,179,68.6,3.042930714,68.6
71.1,179,68.5,3.039552381,68.6
71.2,179,68.6,3.08,68.9
71.2,179,68.6,3.07,68.9
71.2,179,68.6,3.0503,69
71.1,179,68.6,3.037141667,69.1
71.1,179,68.7,3.041133333,69.3
71.2,179,68.7,3.05,69.2
71.1,179,68.7,3.05,69.2
71.1,179,68.6,3.045575,69.2
71.2,179,68.7,3.03303,69
71.1,179,68.6,3.05,68.8
71.1,179,68.6,3.05,68.6
71.1,179,68.9,3.05,68.5
71.2,179,68.7,3.038658333,68.3
71.2,179,68.7,3.05,68.1
71.1,179,68.7,3.05,67.9
71.1,179,68.8,3.0373775,67.8
71.2,179,68.8,3.034436786,67.7
71.2,179,68.9,3.05,67.6
71.2,179,68.9,3.05,67.6
71.2,179,68.9,3.032,67.4
71.2,179,68.9,3.032,67.4
71.2,179,69,3.03,67.3
71.2,179,69,3.03,67.3
71.2,179,69,3.0344,67.1
71.2,179,69,3.0344,67.1
71.2,179,69,3.0438,67
71.2,179,68.9,3.05,67
71.2,179,68.9,3.05,66.8
71.2,179,69,3.0399,66.8
71.2,179,68.9,3.0612,66.9
71.2,179,68.9,3.07,66.9
71.1,179,68.9,3.07,66.9
71.2,179,68.8,3.015025,66.8
71.2,179,68.8,3.015025,66.8
71.1,179,68.7,3.01,66.8
71.2,179,68.7,3.02,66.8
71.2,179,68.7,3.01518,66.8
71.2,179,68.6,3.044775714,66.8
71.2,179,68.7,3.036693333,66.9
71.1,179,68.6,3.04625,66.9
71.1,179,68.6,3.04625,66.9
71.1,179,68.6,3.046958333,67
71.2,179,68.6,3.054102778,67.1
71.2,179,68.5,3.043716667,67.3
71.2,179,68.5,3.03,67.3
71.2,179,68.5,3.03,67.4
71.2,179,68.5,3.032633333,67.4
71.2,179,68.5,3.0608,67.7
71.3,179,68.5,3.02,67.8
71.2,179,68.5,3.02,67.9
71.2,179,68.5,3.02,68
71.2,179,68.5,3.05035,68.1
71.2,179,68.5,3.0592,68.2
71.2,179,68.5,3.0559,68.3
71.2,179,68.5,3.0466,68.4
71.2,179,68.5,3.02,68.5
71.2,179,68.5,3.02,68.7
71.2,179,68.5,3.028783333,68.7
71.2,179,68.6,3.0597,68.9
71.2,179,68.7,3.05264,68.9
71.2,179,68.7,3.01,69.1
71.2,179,68.8,3.01,69.1
71.2,179,68.9,3.00676,69.1
71.2,179,68.8,3.024606667,69.1
71.2,179,68.9,2.96,68.9
71.2,179,68.9,2.96,68.8
71.2,179,68.9,2.96,68.7
71.1,179,69,3.0405,68.5
71.2,177,69,2.99,68.4
71.2,177,69.1,2.99,68.2
71.2,177,69.1,2.99,68.3
71.1,177,69.1,2.99,67.9
71.2,177,69.1,3.0115,67.9
71.2,177,69,3.05,67.8
71.2,177,69.2,3.05,67.7
71.2,177,69.1,3.05,67.5
71.2,177,69.1,3.0509,67.4
71.2,177,69.1,3.0471,67.3
71.2,177,69,3.05,67.2
71.2,177,69,3.05,67.1
71.2,177,69,3.05,67.1
71.1,177,69.1,3.0425,67
71.1,177,69,3.0432,66.9
71.2,177,69,3.05,66.9
71.2,177,69,3.05,66.9
71.2,177,69,3.05,66.8
71.1,177,69.1,3.0417,66.9
71.2,177,69,3.0482,66.9
71.1,177,69,3.05,66.9
71.2,177,69,3.05,66.9
71.2,177,68.9,3.0231,66.9
71.2,177,68.9,3.0231,66.9
71.2,177,68.9,3.01,67
71.2,177,68.8,3.01,66.9
71.1,177,68.9,3.01,66.9
71.2,177,68.9,3.01,66.9
71.2,177,68.9,3.01,67
71.2,177,68.8,3.02,67.1
71.2,177,68.8,3.02,67.2
71.2,177,68.8,3.033,67.3
71.2,177,68.8,3.0412,67.4
71.2,177,68.7,3.03,67.5
71.2,177,68.7,3.03,67.5
71.2,177,68.7,3.043442857,67.6
71.1,177,68.8,3.0302,67.7
71.2,177,68.7,3.039542857,67.8
71.2,177,68.7,3.04,68
71.2,177,68.6,3.04,68
71.1,177,68.6,3.04,68.1
71.1,177,68.6,3.0449,68.3
71.2,177,68.6,3.066337857,68.4
71.2,177,68.6,3.066337857,68.4
71.2,177,68.6,3.067084524,68.6
71.1,177,68.6,3.08,68.7
71.2,177,68.6,3.08,68.8
71.2,177,68.6,3.061575,69
71.2,177,68.6,3.0426,69.1
71.2,177,68.8,3.0303,69.1
71.2,177,68.7,3.053366667,69
71.2,177,68.7,3.043225,69.1
71.2,177,68.7,3.053366667,69
71.2,177,68.8,3.0321,68.9
71.2,177,68.7,3.062946667,68.8
71.2,177,68.8,3.0376,68.7
71.2,177,68.8,3.041,68.8
71.2,177,68.9,3.0397,68.7
71.2,177,68.7,3.06193,68.7
71.2,177,68.8,3.041915,68.5
71.2,177,68.7,3.08,68.4
71.1,177,68.8,3.07,68.2
71.2,177,68.8,3.0456,68.1
71.3,177,68.7,3.0457,68
71.2,177,68.9,3.0398,67.7
71.2,177,68.8,3.039292857,67.6
71.2,177,68.7,3.043442857,67.6
71.2,177,68.8,3.039292857,67.6
71.2,177,68.8,3.039292857,67.6
71.2,177,68.8,3.0449,67.5
71.2,177,68.8,3.0412,67.4
71.2,177,68.7,3.0387,67.4
71.3,177,68.7,3.051,67.3
71.3,177,68.7,3.0469,67.2
71.2,177,68.7,3.0354,67.2
71.2,177,68.7,3.0349,67.1
71.3,177,68.7,3.0466,66.9
71.2,177,68.7,3.031383333,66.9
71.3,177,68.7,3.012908333,66.8
71.3,177,68.6,3.032083333,66.8
71.2,177,68.7,3.021138333,66.8
71.2,177,68.6,3.031566667,66.8
71.3,177,68.6,3.0411,66.9
71.2,177,68.7,3.026221667,66.7
71.2,177,68.6,3.038183333,66.7
71.3,177,68.5,3.0298,66.8
71.2,177,68.5,3.03,66.7
71.3,177,68.5,3.03,66.8
71.3,177,68.4,3.03,66.8
71.3,177,68.4,3.035,66.8
71.3,177,68.3,3.0416,66.9
71.3,177,68.4,3.04,66.9
71.3,177,68.4,3.04,67
71.3,177,68.4,3.0395,67
71.2,177,68.5,3.0391,67.1
71.2,177,68.5,3.0391,67.1
71.2,177,68.5,3.039366667,67.2
71.3,177,68.5,3.0716,67.3
71.2,177,68.6,3.0449,67.4
71.2,177,68.7,3.03,67.5
71.3,177,68.7,3.03,67.7
71.2,177,68.7,3.03,67.7
71.3,177,68.6,3.058,67.9
71.3,177,68.7,3.0466,67.9
71.3,177,68.8,3.06,68.1
71.3,177,68.8,3.06,68.1
71.3,177,68.8,3.06,68.3
71.2,177,68.8,3.041315,68.4
71.3,177,68.8,3.0506,68.5
71.3,177,68.8,3.06,68.5
71.3,177,68.9,3.06,68.7
71.2,177,68.9,3.06,68.8
71.3,177,68.9,3.0168,68.8
71.3,177,68.9,3,68.9
71.3,177,68.9,3,68.8
71.2,177,68.9,3,68.9
71.3,177,68.9,3.0168,68.8
71.3,177,68.8,3.0499,68.7
71.2,177,68.7,3.06193,68.7
71.3,177,68.9,3.0326,68.6
71.2,177,68.9,3.03704,68.6
71.3,177,68.7,3.05,68.6
71.2,177,68.7,3.05,68.4
71.3,177,68.7,3.05,68.3
71.2,177,68.6,3.0697,68.1
71.3,177,68.6,3.0568,68
71.2,177,68.6,3.0641,67.8
71.3,177,68.6,3.049716667,67.7
71.3,177,68.5,3.057425,67.5
71.2,177,68.3,3.09,67.4
71.3,177,68.5,3.09,67.3
71.3,177,68.4,3.05935,67.3
71.3,177,68.3,3.0612,67.3
71.3,177,68.2,3.042817619,67.3
71.3,177,68.2,3.029984286,67.1
71.2,177,68.1,3.022914286,67.1
71.3,177,68.1,3.08,67
71.3,177,68.1,3.08,66.9
71.3,177,68.1,3.062433333,66.9
71.2,177,68,2.992,66.7
71.3,177,68,3.0077,66.5
71.3,177,67.9,3.06,66.5
71.3,177,67.9,3.06,66.6
71.2,177,67.9,3.031,66.6
71.3,177,67.9,3.0492,66.5
71.3,177,67.8,3.01,66.6
71.3,177,67.8,3,66.6
71.3,177,67.7,3,66.6
71.3,177,67.7,3.03216,66.6
71.2,177,67.7,3.04785,66.5
71.2,177,67.7,3.04,66.6
71.3,177,67.7,3.04,66.7
71.2,177,67.6,3.050683333,66.7
71.2,177,67.7,3.044666667,66.7
71.3,177,67.6,3.052083333,66.7
71.3,177,67.7,3.07,66.8
71.3,177,67.6,3.06,66.9
71.2,177,67.7,3.04285,66.9
71.2,177,67.6,3.0539,67.1
71.3,177,67.6,3.06,67.2
71.3,177,67.7,3.06,67.3
71.2,177,67.7,3.06,67.4
71.2,177,67.7,3.05872,67.4
71.2,177,67.6,3.0549,67.5
71.3,177,67.6,3.07,67.7
71.3,177,67.7,3.07,67.7
71.2,177,67.6,3.07,67.8
71.2,177,67.7,3.0306,68
71.3,177,67.6,3.0269,68
71.3,177,67.6,3.05,68.2
71.3,177,67.6,3.05,68.2
71.2,177,67.6,3.05,68.3
71.3,177,67.7,3.0173,68.4
71.2,177,67.7,3.039,68.5
71.3,177,67.7,3.01,68.5
71.3,177,67.7,3,68.6
71.3,177,67.8,3.0319,68.6
71.3,177,67.8,3.0319,68.6
71.3,177,67.8,3.0265,68.5
71.3,177,67.9,3.02,68.5
71.2,177,67.9,3.01,68.4
71.3,177,68,3.0089,68.5
71.3,177,68,3.00535,68.4
71.3,177,68.1,3.05,68.3
71.3,177,68.1,3.05,68.2
71.3,177,68.2,3.035330952,68.1
71.2,177,68.2,3.038147619,68
71.3,177,68.2,3.039497619,67.8
71.3,177,68.2,3.04,67.7
71.3,177,68.3,3.04,67.5
71.3,177,68.2,3.052914286,67.4
71.2,177,68.3,3.07588,67.4
71.3,177,68.2,3.04,67.2
71.2,177,68.3,3.04,67.2
71.2,177,68.3,3.04,67.1
71.2,177,68.3,3.0382,66.9
71.3,177,68.3,3.0417,67
71.3,177,68.3,3.0392,66.8
71.3,177,68.3,3.05,66.6
71.3,177,68.4,3.05,66.5
71.3,177,68.4,3.0104,66.4
71.3,177,68.4,3.0104,66.4
71.3,177,68.4,2.9999,66.3
71.3,177,68.4,3,66.2
71.4,177,68.3,3,66.2
71.4,177,68.4,3.0026,66.2
71.3,177,68.4,3.0433,66.1
71.3,177,68.3,3.05,66.1
71.3,177,68.3,3.05,66.1
71.3,177,68.2,3.05,66.1
71.3,177,68.2,2.9959,66.2
71.2,177,68.1,3.0469,66.1
71.3,177,68.1,3.07,66.1
71.3,177,68.1,3.07,66.1
71.2,177,68.1,3.0469,66.1
71.3,177,68,3.0003,66.2
71.2,177,67.9,3.0285,66.2
71.2,177,67.8,3.05,66.2
71.3,177,67.8,3.05,66.2
71.3,177,67.8,3.0343,66.4
71.2,177,67.8,3.0344,66.4
71.3,177,67.7,3.06,66.6
71.3,177,67.7,3.06,66.7
71.2,177,67.7,3.044666667,66.7
71.3,177,67.6,3.053403333,66.8
71.3,177,67.5,3.0514,66.9
71.3,177,67.5,3.06,67
71.3,177,67.6,3.06,67.1
71.2,177,67.5,3.06,67.2
71.2,177,67.4,3.0301,67.3
71.2,177,67.4,3.0349,67.4
71.2,177,67.4,3.0238,67.6
71.3,177,67.3,2.99,67.8
71.3,177,67.4,2.99,67.9
71.3,177,67.5,2.99,68
71.2,177,67.4,3.0149,68
71.3,177,67.5,3.0117,68.2
71.3,177,67.5,2.98,68.2
71.3,177,67.5,2.99,68.3
71.3,177,67.6,3.0209,68.4
71.2,177,67.6,3.0172,68.4
71.2,177,67.6,3,68.4
71.2,177,67.6,3,68.3
71.3,177,67.7,3,68.2
71.3,177,67.7,3.0158,68.2
71.4,177,67.8,3.0125,68.2
71.3,177,67.8,2.98,68.1
71.3,177,67.9,2.98,67.9
71.3,177,67.8,2.9913,67.9
71.3,177,67.9,3.0002,67.8
71.3,177,67.8,3.016,67.7
71.3,177,67.9,3.0117,67.6
71.2,177,67.8,3.0129,67.5
71.2,177,67.9,3,67.3
71.2,177,68,3,67.2
71.2,177,67.9,3,67
71.2,177,68,3.004,66.9
71.2,177,68.1,3.0462,66.9
71.2,177,68,3,66.9
71.2,177,68,3,66.8
71.2,177,68,3,66.7
71.3,177,68,2.9885,66.6
71.3,177,68,2.96,66.6
71.3,177,68.2,2.96,66.4
71.2,177,68.1,2.96,66.3
71.2,177,68.1,2.9831,66.2
71.2,176,68.2,3.03826,66.1
71.3,175,68.1,2.99,66.2
71.3,175,68.2,2.99,66.1
71.2,175,68.1,3.023375,66.2
71.2,175,68.1,3.0231,66.1
71.2,175,68.1,3.036463333,66
71.2,175,68.1,3.02,66.1
71.2,175,68,3.02,66.2
71.3,175,68,3.0262,66.2
71.2,175,67.9,3.017266667,66.4
71.2,175,67.9,3.017266667,66.4
71.2,175,67.9,3,66.5
71.2,175,67.9,3,66.6
71.2,175,67.7,3.01938,66.7
71.2,175,67.8,3.032846667,66.9
71.2,175,67.6,3.0155,67
71.2,175,67.7,3,67
71.2,175,67.5,3,67.2
71.2,175,67.6,3.024133333,67.4
71.2,175,67.5,3.017083333,67.5
71.3,175,67.5,3.019633333,67.5
71.3,175,67.4,3,67.7
71.2,175,67.4,3,67.8
71.2,175,67.4,3.0046,67.8
71.2,175,67.4,3.004433333,68
71.2,175,67.4,2.997733333,68.1
71.2,175,67.4,2.998306667,68.2
71.2,175,67.3,2.9971,68.3
71.3,175,67.3,2.98,68.3
71.3,175,67.4,2.98,68.3
71.2,175,67.3,2.98,68.3
71.3,175,67.3,2.9919,68.1
71.2,173,67.4,3.01905,68.1
71.2,173,67.3,3.01,67.9
71.2,173,67.3,3.02,67.7
71.3,173,67.3,3.036,67.5
71.2,173,67.3,3.0452,67.4
71.2,173,67.3,3.0391,67.2
71.2,173,67.3,3.04,67.1
71.2,173,67.4,3.04,67
71.2,173,67.3,3.03822,66.9
71.2,173,67.4,3.042,66.8
71.2,173,67.5,3.06,66.7
71.2,173,67.4,3.05,66.5
71.2,173,67.5,3.051,66.5
71.1,173,67.6,3.0406,66.4
71.2,173,67.5,3.0655,66.2
71.2,173,67.5,3.1,66.1
71.1,173,67.6,3.1,66.1
71.2,173,67.6,3.084897143,66
71.1,174,67.7,3.07445881,65.9
71.1,175,67.7,3.1,66
71.2,175,67.8,3.1,66.2
71.2,175,67.8,3.041013333,66.1
71.2,175,67.9,3.029116667,66.1
71.2,175,67.9,3.029116667,66.1
71.2,175,68,3.04,66
