평점,리뷰
3.0,"💬
어줍잖은 노래들만 아니었어도 더 흥미롭게 감상했을 텐데. 서로를 자극하며 서로에게 동조해가는 두 정신질환자의 내면세계를 듀엣곡으로 표현하려고 했던 감독의 기획 의도와 시도는 높게 평가하고, 결말도 아주 괜찮았지만 뮤지컬이라는 장르가 이 감독의 주특기는 아니었던 것으로 보인다. 한 두어곡 빼고는 노래들 죄다 지루하고 쓰잘떼기 없음.

가가언니 언니가 부르고 싶은 노래 실컷 부르면서 행복하길 바랐지만 이렇게까지 노래를 많이 부르고...이렇게까지 행복하길 바란 건 아니었어"
3.5,"의도는 알겠는데

만족은 못하겠다"
3.0,조커를 사랑한다며 쫓는 추종자에게서 겁에 질린 표정으로 도망치는 아서 플렉의 모습에서 감독의 모습이 겹쳐 보였다 아 너네가 생각하는 그런거 아니라고!
3.5,빨간불 지키는 게 너무 웃겼음
4.0,"영상의 색채 아서의 내면을 훌륭히 보여준 작품
대중성은 글쎄…"
1.0,평이 안좋아서 걱정했는데 생각보다 훌륭함!(멋진 장면들이 많음)
4.0,조커: 지루함이 배가 되
0.5,폴리 아 되~ 전작을 안 보고 봐서 그런지 그냥구랫음
3.0,"이 영화에 좋지 않은 평점을 주는 사람들,
어쩌면 아서가 아닌 조커만을 사랑하고 원하는 고담시민들일지도"
3.5,"Knock knock
Who’s there?
Arthur.
Arthur, who?
.
.
.
.
What the world needs now is love, sweet love.
It’s the only thing that there’s just too little of.
What the world needs now is love, sweet love.
No not just for some but for everyone.

Lord, we don’t need another mountain.
There are mountains and hillsides enough to climb.
There are oceans and rivers enough to cross.
Enough to last till the end of time.

What the world needs now is love, sweet love.💝"
4.0,아 돈아까워 시계두번봄 노래에서 담배냄새남; 뮤지컬로 만들거면 할리퀸 단독 영화나 만들어주세요 노래만 쓸데없이 고퀄이야 결말은 맘에 듦
2.0,장면은 잘 만들어서 인상 깊었지만 가장 중요한 이야기로부터 주는 재미가 빈약하다
4.0,영화 안팎의 반응을 일치시켜버린 메타 시네마
3.5,"결말과 법정 씬에 4점 뮤지컬에 -1점
나 또한 조커를 원한다"
0.5,어떻게 보면 베테랑2와 결이 같다.
4.0,"무대 밖에서도 가면을 벗을 수 없는, 어느 농담가(joker)의 실존적 고민 위에서 춤을 추다"
2.5,굳이 뮤지컬 요소를 넣었어야 했나
4.5,스포일러가 있어요!! 보기
4.0,이름을 조커가 아니라 레이디가가의 아서플렉이라고 짓던지 잔뜩 기대하고 가서 보는건..... 아효....
3.5,스타 이즈 조커
4.0,"이해가 안 되는 영화는 아니었지만, 1편의 오락성을 기대했던 나였기에 좋은 점수를 줄 수는 없겠네.

결국 조커는 타고나는 것이 아니라 만들어지는 것이었다는 게 1편의 주제였다면 2편의 주제는 조커는 한 사람의 것이 아니라 역병처럼 번진다는 것. 아서는 조커를 감당하지 못했고 조커는 자신을 감당할 수 있는 그릇으로 옮겨갔다."
2.5,인생을 이끄는 망상에 흐드러지는 현실의 서글픈 아름다움.
3.5,조커의 머릿속 악(惡)을 악(樂)으로 표현하는 뮤지컬이 맞는 선택이었을까
2.5,관심과 사랑이 넘치는 사회가 만들어지길
3.0,스포일러가 있어요!! 보기
4.0,조커는 없다.
3.5,지독하다 둘의 사랑은 재밌지만 아서는 이해가 안 됐어
2.5,"전작의 모든 기대치를 와르르 무너뜨린다.
열광을 보냈던 이유는 환상에서 비롯된 것이 아니었는데..
다른 누군가가 조커가 아닌 제목으로
이 작품을 선보였다면 찬사를 보냈을 것 같다.
서운하고 아쉽다."
3.5,망상(Delusion)과 환상(Illusion) 사이
4.0,"자신을 이해할 수 있다 말하는 단 한 명을 위한 애처로운 세레나데...
그에게 망상은 환상이었지만 현실이 되지는 못했다"
4.0,호아킨 피닉스가 실제 아서인 게 틀림없음.
0.5,인사이드 아웃
3.5,시즌1을 되돌아보게 하는 결말
4.0,"후반에 노래 시작할 때 나도 모르게 한숨 쉬면서 '아. 이제 진짜 그만'이라고 생각했다.
하지만 이런 구성으로 만든 데에는 이유가 있다고 생각한다. 노래를 들으며 박자를 탈 때마다 아서 플렉의 정신 상태를 공유 받는 기분이었다. 추상적이지만 느낌만은 온전하게"
4.0,광대 속에 숨어야 웃을 수 있던 조커
3.0,폴리가되..
2.0,유구한 역사를 가진 캐릭터를 노골적으로 해체하고자 하는 방식이 역설적이게도 본질을 드러내게 한다.
4.0,"흐릿하게 토해낸 담배연기 뒤로
선명해지는 노래와 매이크업"
4.5,우리안에 조커는 누구나 있지만 우리는 조커가 아니다.
3.5,감독 미쳤나...24시간 타령하는 타령총각을 만들어놨어
2.0,"아서가 누군가에게 떠밀려서가 아닌 스스로만을 위해서 조커가 된적이 한번도 없다는게 매우 슬펐다.

+ 변호사빼고는 아무도 아서플렉이란 사람한테 관심을 주지 않네, 영화 제목조차도 “조커”야. 서럽다서러워"
4.0,우린 조커가 보고 싶겠지만 그는 아서 플렉이다.
4.5,노래만 조금 줄였으면..
4.0,"개연성, 설득력, 서사적 구조 모든 것이 관객을 납득시키지 못 한다"
4.0,"조커 후속작이 이렇게 나온건 다 당신 때문이라고 생각함

범죄자의 서사에 극히 공감하고
이 정도로 무시당했으면 사람 죽여도 되지 헉헉 2편에서는 범죄의 도시가 되버린 광란의 고담시가 나오겠지? 피해자 알빠노ㅋ 어차피 영환데ㅋㅋㅋ 제발 조커님 시원하게 대량 학살좀 보여주세요 ㅋㅋ 스트레스 확풀리겠노

이런 영화를 기대한 당신에게 감독이 보내는
님들 왜케 범죄자에 공감해요;; 정신들 차리셈
이라는 메세지같음"
4.0,지금 이 모든 반응을 노린거라면 감독은 레알 천재인듯
4.0,"누구의, 어떤 장단에."
4.5,이 영화가 결국 '아서 플렉'의 이야기였다는 점에서 실망한 사람은 단지 할리 퀸 뿐이었을까?
3.0,요즘 영화 티켓 너무 비싸다...
3.5,"음악이 끝나고 막이 내리면 또 칠흑 같은 외로움이 내릴까 두려워.
그래서 난 웃는걸, 노래하는 걸 멈출 수가 없었네."
2.5,진정한 나 자신이 되는 것에 대하여
4.0,할리퀸에게 설거지당한 조커
2.0,"조커인 척하며 조커를 기대하게 만들어놓고, 심지어 마지막까지 조커를 포기하지 않는 관객들을 매몰차게 내팽개쳐버렸다."
3.0,안아주고 싶은 아서 플렉
4.5,"아서와 조커의 이미지가 반복되며 진행되는 것이 좋았습니다

아서와 절망, 무표정, 현실, 변호사의 이미지는 조커와 희망, 미소, 망상, 할리퀸의 이미지와 대비됩니다.

아서의 현실은 우울합니다. 1편에서 조커가 되었으나 감옥의 차가운 현실앞에 그는 농담을 잃고 아서의 모습만 보이게 됩니다. 법정에서 변호사가 내세우는 모습도 조커가 아닌 아서의 모습입니다.

이런 아서에게 할리퀸이 다가와 희망을 선사합니다. 할리퀸이 등장하며 아서는 노래를 하게되고, 아서 내면속의 조커를 다시 불러올 수 있게 됩니다. 웃음을 잃었던 아서는 할리퀸이 면회때 유리막에 그려준 미소처럼 다시 웃음을 되찾고 조크를 되찾습니다.

극중 노래는 아서의 희망을 말하는, 하지만 그 희망은 너무 비현실적이므로 망상의 언어가 됩니다.

영화 오프닝의 애니메이션에서 조커와 그림자가 서로 주인이되려 싸우듯, 영화속 아서와 조커의 이미지는 계속 대비됩니다.
법정에서 현실(아서)를 내세우려는 변호사와 망상(조커)를 내세우려는 할리퀸의 대립은 마치 아서와 조커의 대립같기도 합니다.

조커가 되어 등장한 1편의 머레이쇼처럼, 2편에선 법정에서 조커분장을 하고 나타납니다.
1편처럼 재미없는 준비해온 농담(퍼들스의 이름, 말더듬기농담)과 폭력적인 행동(2편에선 비록 망상일 뿐이지만)을 보여주며 관중들이 열광했던 행위들을 똑같이 하게 됩니다.

1편의 조커는 지독한 현실에서 탄생하여 2편이 시작할때쯤 감옥의 차가운 현실앞에 아서가 되었습니다.
법정에서 차가운 현실을 마주한 아서는 다시 도피하여 조커가 됩니다.

영화중 조커가 희망찬 망상에 빠져들때쯤 차가운 현실을 수차례 마주하게 됩니다. 친해진 줄 알았던 간수에게 뒤통수를 세게 맞을때, 노래를 부르며 탈옥한 것 같으나 현실은 철조망일때, 법정에서의 본인의 무대가 끝난 후 감옥에 돌아와 조커의 화장과 의상이 벗겨지며 자신은 아서라는 현실을 마주할때, 조커의 감옥속 팬이 간수에 손에 죽을때, 퍼들스가 아서의 본모습을 상기시킬때 등등

조커를 아서로 돌려놓은 것은 차가운 현실이였고, 아서로 돌아온 조커에게는 이번영화속 처음과 같이 농담과 웃음은 없습니다. 할리퀸의 노래는 희망(망상)의 언어이며 현실로 돌아온 아서를 더욱 괴롭게 할 뿐입니다.

할리퀸이 아서의 마음속 희망을 노래라는 방식으로 키워주고, 아서로 돌아와 마주한 현실속에서 다시 할리퀸의 노래를 들을때의 대비는 이 영화에서 노래를 사용한 이유를 잘 보여주는 것 같습니다.
또한 머레이쇼에서 성공적인 조크를 꿈꾸었던 아서에게 노래와 춤은 그러한 무대를 떠올리게 하는 망상 그 자체이기도 합니다. 비참한 현실속에서 노래와 춤은 망상으로나 가능한 행위이기 때문입니다."
3.0,보컬 차력쇼 미침
2.0,조커는 대중들의 구실이였으며 아서 플렉은 그저 가면을 움직이는 꼭두각시에 불과했다.
4.0,단지 조커가 보고싶던 사람들에게 조커와 아서를 갈라 놓고 그 안을 보여줌으로서 아서의 서사를 마무리한다.
2.0,"그림자 조커에게 잡아 먹힌 아서

아서라는 사람의 인생을 따라 가서인지

이 현실과 세상이 많이 충격적이다.

미디어와 매스컴

나서지 못하고 분노에 들끓었던 사람들을 대신해

누군가 대표해 주었을 때 나오는 군상들이

참 잔인하고 무섭게 느껴졌다."
4.0,사회적인 반란을 일으키지 않기를. 과거에 조커를 모방하던 사람들이 다시는 나타나지 않기를.
3.0,"""나 이제 노래는 그만하고 싶어.""

이 대사가 영화 자체를 관통한다."
3.5,호아킨 피닉스랑 레이디 가가가 연기로 작두타는 영화
3.5,"빌어먹을 리, 그의 인생에 난입하지 말고 흘러가게 두지 그랬어."
4.0,스포일러가 있어요!! 보기
3.5,겉으로만 치장한 광기 속에서 피어오르는 난데없는 뮤지컬들이 우왕좌왕
5.0,조커란 이름을 팔지마
4.0,"사무치듯 쓰라리게 조커가 아닌 한 인간, ‘아서 플렉’으로 귀결된다."
4.5,레알 만찢남
4.5,"흑역사 수습용.
노래 좀 그만해.."
2.0,"박수 받은 광대, 위로 받지 못한 외톨이

24.10.08 CGV 창원상남점에서"
3.0,대사에서 노래로 바뀔 때마다 맥이 바로 빠져버리는 신기한 내 감정
3.5,"피닉스에 경의를 표하며, 세상이 원했던 환상과 망상을 깨뜨리기란"
3.5,"폴리 아 되(Folie à Deux) 는 ‘가까운 관계에 있는 두 사람 사이에서 공유되는 망상 혹은 정신병’을 뜻한다. ‘폴리 아 되’의 뜻을 생각하면 나름 타협적인 번역이었거 잘 지어진 제목이라고 생각한다.

아서 플렉의 웃음은 곧 아픔이고 고통이다. 조커가 다시 아서로 돌아가는 모습을 그려내는 이 영화는 뮤지컬 영화임에도 전편보다도 더 어둡다. 뮤지컬이라는, 통상적으로 화려하고 밝은 장르를 이용해  역설적으로 아서 플렉의 비참함을 그려낸다. 그런 맥락에서 왜 뮤지컬이라는 장르를 차용했는지 이해는 된다.

호아킨 피닉스와 레이디 가가의 연기와 가창력은 예상대로 흠 잡을 바 없다. 분명 이러한 장르적 특성이 잘 반영된 장면도 더러 있었다. 그런데 그 이후 생각보다 뮤지컬적 요소가 활용된 장면은 많지 않을 뿐더러, 몇몇 장면은 불필요하고 동 떨어져 뮤지컬이라는 장르가 오히려 몰입을 방해하는 느낌까지 들었다. 중반부에 레이디 가가가 노래를 하는 장면은 그의 뮤직 비디오를 보고 있나라는 착각이 들 정도였다. (혹시 레이디 가가와 토드 필립스가 연인인가라는 생각까지 들었다. ‘비틀쥬스 비틀쥬스’에 모니카 벨루치 마냥 감독이 애인 자랑하려고 만든 역할일까봐..) 아서가 심신 미약 상태이기에 리를 만나면서의 아서의 감정 변화는 이해가 되었지만, 리라는 캐릭터가 가진 포텐셜에 비해 영화에 전반적으로 끼친 영향력은 그리 크지 않았다. ‘리’는 분명 이보다는 잘 활용될 수 있는 캐릭터였을 것이다.

이 영화는 상업 영화보다는 오히려 예술 영화에 가깝다. 상업성 혹은 오락성보다 예술성에 초점을 맞춘  이 영화에 대한 호평에도 공감을 한다. 그런데 조커라는 영화는 본질적으로 자본이 많이 들어간 상업 영화이다. 제작비만 2억달러가 들어갔다. 그렇기에 관객들은 전편과 같은 오락성도 겸비한 작품을 기대하며 극장을 찾았을 것이다. 영화와 영화의 타겟 관객이 일치하지 않는 대표적인 예라고 볼 수 있다.

영화에 대한 후기 중 관객 또한 조커가 아닌 아서라서 실망했다라는 류의 의견이 많이 보였는데, 직설적으로 말하자면 그냥 영화 자체가 늘어지고 지루하다. 오죽하면 영화가 진행될 수록 아서의 감정에 몰입하기 보다는 그가 심각한 자기 연민에 빠진 것처럼 느껴지게 될 정도이다. 이를 잘 느낄 수 있는 부분은 법정 장면이었다. 영화를 보며 자연스레 법정 장면이 비중있게 그려지는  ‘추락의 해부’가 떠올랐는데, ’추락의 해부‘가 오락성이 있는 영화인가? 그렇지 않다. 하지만 ‘추락의 해부’의 법정 장면은 분명 흡입력이 있었고 지루하게 느껴지지 않았다. 하지만 이 영화는 그렇지 못했다.

이 영화의 의도와 메세지가 무엇인지는 알 수 있었다. 그러나  수작이라 일컬어지는 전작까지 있었기에 이 영화가 더욱 실망스러웠다. 나는 그저 아서가 조커가 되는 과정처럼 조커가 아서로 돌아가는 과정에 공감하며 위로를 받거나 주는 관객이 되고 싶었을 뿐이다."
